,Matrix short,Polarity,adduct,name_short,detected,spot_intensity
1488,9AA,positive,+H,Valine,0,0.0
1489,9AA,positive,+H,Xanthine,0,0.0
1490,9AA,positive,+H,alpha-tocopherol,0,0.0
1491,9AA,positive,+H,cis-Aconitic acid,0,0.0
1492,9AA,positive,+H,gamma-Aminobutyric acid,0,0.0
1493,9AA,positive,+H,myo-Inositol,0,0.0
1826,9AA,positive,-H,2-Oxoglutaric acid,0,0.0
1827,9AA,positive,-H,3-Hydroxyanthranilic acid,0,0.0
1828,9AA,positive,-H,3-Hydroxymethylglutaric acid,0,0.0
1829,9AA,positive,-H,3-Phosphoglyceric acid,0,0.0
1830,9AA,positive,-H,"4,5-Dihydroorotic acid",0,0.0
1831,9AA,positive,-H,4-Hydroxyproline,0,0.0
1832,9AA,positive,-H,5-Hydroxyindoleacetic acid,0,0.0
1833,9AA,positive,-H,6-Phosphogluconic acid,0,0.0
1834,9AA,positive,-H,Acetoacetic acid,0,0.0
1835,9AA,positive,-H,Acetyl-CoA,0,0.0
1836,9AA,positive,-H,Acetylcarnitine,0,0.0
1837,9AA,positive,-H,Adenine,0,0.0
1838,9AA,positive,-H,Adenosine diphosphate,0,0.0
1839,9AA,positive,-H,Adenosine monophosphate,0,0.0
1840,9AA,positive,-H,Adenosine triphosphate,0,0.0
1841,9AA,positive,-H,Agmatine,0,0.0
1842,9AA,positive,-H,Arachidonic acid,0,0.0
1843,9AA,positive,-H,Arginine,0,0.0
1844,9AA,positive,-H,Argininosuccinic acid,0,0.0
1845,9AA,positive,-H,Ascorbic acid,0,0.0
1846,9AA,positive,-H,Asparagine,0,0.0
1847,9AA,positive,-H,Aspartic acid,0,0.0
1848,9AA,positive,-H,Biotin,0,0.0
1849,9AA,positive,-H,Butyric acid,0,0.0
1850,9AA,positive,-H,CAR 16:0,0,0.0
1851,9AA,positive,-H,Carbamoyl phosphate,0,0.0
1852,9AA,positive,-H,Cardiolipin 18:1,0,0.0
1853,9AA,positive,-H,Carnitine,0,0.0
1854,9AA,positive,-H,Carnosine,0,0.0
1855,9AA,positive,-H,Cer d8:1/22:0 Cer,0,0.0
1856,9AA,positive,-H,Cholecalciferol,0,0.0
1857,9AA,positive,-H,Cholesterol,0,0.0
1858,9AA,positive,-H,Cholesteryl acetate,0,0.0
1859,9AA,positive,-H,Cholesteryl ester 17:0,0,0.0
1860,9AA,positive,-H,Cholic acid,0,0.0
1861,9AA,positive,-H,Citric acid,0,0.0
1862,9AA,positive,-H,Citrulline,0,0.0
1863,9AA,positive,-H,Coenzyme A,0,0.0
1864,9AA,positive,-H,Creatine,0,0.0
1865,9AA,positive,-H,Creatinine,0,0.0
1866,9AA,positive,-H,Cyclic adenosine monophosphate,0,0.0
1867,9AA,positive,-H,Cysteine,0,0.0
1868,9AA,positive,-H,Cystine,0,0.0
1869,9AA,positive,-H,Cytidine,0,0.0
1870,9AA,positive,-H,Cytidine monophosphate,0,0.0
1871,9AA,positive,-H,Cytosine,0,0.0
1872,9AA,positive,-H,DG 18:0-22:6,0,0.0
1873,9AA,positive,-H,Dihydroxyacetone,0,0.0
1874,9AA,positive,-H,Dihydroxyacetone phosphate,0,0.0
1875,9AA,positive,-H,Dopamine,0,0.0
1876,9AA,positive,-H,Epinephrine,0,0.0
1877,9AA,positive,-H,Estradiol,0,0.0
1878,9AA,positive,-H,Flavin adenine dinucleotide,0,0.0
1879,9AA,positive,-H,Flavin mononucleotide,0,0.0
1880,9AA,positive,-H,Folic acid,0,0.0
1881,9AA,positive,-H,"Fructose 1,6-bisphosphate",0,0.0
1882,9AA,positive,-H,Fumaric acid,0,0.0
1883,9AA,positive,-H,GM3 Ganglioside 18:0,0,0.0
1884,9AA,positive,-H,GlcCer d18:1/18:0,0,0.0
1885,9AA,positive,-H,Gluconic acid,0,0.0
1886,9AA,positive,-H,Glucosamine,0,0.0
1887,9AA,positive,-H,Glucosamine 6-phosphate,0,0.0
1888,9AA,positive,-H,Glucose,0,0.0
1889,9AA,positive,-H,Glucose 6-phosphate,0,0.0
1890,9AA,positive,-H,Glucosyl cholesterol,0,0.0
1891,9AA,positive,-H,Glutamic acid,0,0.0
1892,9AA,positive,-H,Glutamine,0,0.0
1893,9AA,positive,-H,Glutathione,0,0.0
1894,9AA,positive,-H,Glycerol 3-phosphate,0,0.0
1895,9AA,positive,-H,Glycerophosphocholine,0,0.0
1896,9AA,positive,-H,Glycine,0,0.0
1897,9AA,positive,-H,Guanine,0,0.0
1898,9AA,positive,-H,Histamine,0,0.0
1899,9AA,positive,-H,Histidine,0,0.0
1900,9AA,positive,-H,Homocysteine,0,0.0
1901,9AA,positive,-H,Hypoxanthine,0,0.0
1902,9AA,positive,-H,Indole,0,0.0
1903,9AA,positive,-H,Kynurenic acid,0,0.0
1904,9AA,positive,-H,Kynurenine,0,0.0
1905,9AA,positive,-H,L-Dopa,0,0.0
1906,9AA,positive,-H,Lactic acid,0,0.0
1907,9AA,positive,-H,Lyso PA 18:1,0,0.0
1908,9AA,positive,-H,Lyso PC 15:0,0,0.0
1909,9AA,positive,-H,Lyso PE 18:0,0,0.0
1910,9AA,positive,-H,Lyso PG 16:0,0,0.0
1911,9AA,positive,-H,Lyso PI 17:1,0,0.0
1912,9AA,positive,-H,Lyso PS 17:1,0,0.0
1913,9AA,positive,-H,MG 18:1,0,0.0
1914,9AA,positive,-H,Malic acid,0,0.0
1915,9AA,positive,-H,Malonic acid,0,0.0
1916,9AA,positive,-H,Melatonin,0,0.0
1917,9AA,positive,-H,Methionine,0,0.0
1918,9AA,positive,-H,Mevalonic acid,0,0.0
1919,9AA,positive,-H,Myo-inositol 1-phosphate,0,0.0
1920,9AA,positive,-H,N-Acetylaspartic acid,0,0.0
1921,9AA,positive,-H,N-Acetylaspartylglutamic acid,0,0.0
1922,9AA,positive,-H,N-Acetylgalactosamine 6-phosphate,0,0.0
1923,9AA,positive,-H,N-Acetylglucosamine,0,0.0
1924,9AA,positive,-H,"N6,N6,N6-Trimethyllysine",0,0.0
1925,9AA,positive,-H,Niacinamide,0,0.0
1926,9AA,positive,-H,Nicotinamide adenine dinucleotide (NAD),0,0.0
1927,9AA,positive,-H,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
1928,9AA,positive,-H,Nicotinic acid,0,0.0
1929,9AA,positive,-H,Ornithine,0,0.0
1930,9AA,positive,-H,Orotic acid,0,0.0
1931,9AA,positive,-H,Oxalacetic acid,0,0.0
1932,9AA,positive,-H,Oxidized glutathione,0,0.0
1933,9AA,positive,-H,PA 16:0-18:1,0,0.0
1934,9AA,positive,-H,PC (O) C16-18:1,0,0.0
1935,9AA,positive,-H,PC 15:0-18:1,0,0.0
1936,9AA,positive,-H,PE 18:0-20:4,0,0.0
1937,9AA,positive,-H,PG 16:0-18:1,0,0.0
1938,9AA,positive,-H,PI 16:0-18:1,0,0.0
1939,9AA,positive,-H,PI(5)P 18:1,0,0.0
1940,9AA,positive,-H,PS (POPS) 16:0-18:1,0,0.0
1941,9AA,positive,-H,Palmitic acid,0,0.0
1942,9AA,positive,-H,Palmitoyl-CoA,0,0.0
1943,9AA,positive,-H,Pantetheine,0,0.0
1944,9AA,positive,-H,Pantothenic acid,0,0.0
1945,9AA,positive,-H,Phenylalanine,0,0.0
1946,9AA,positive,-H,Phosphocreatine,0,0.0
1947,9AA,positive,-H,Phosphoenolpyruvic acid,0,0.0
1948,9AA,positive,-H,Phosphoserine,0,0.0
1949,9AA,positive,-H,Phylloquinone,0,0.0
1950,9AA,positive,-H,Proline,0,0.0
1951,9AA,positive,-H,Propionylcarnitine,0,0.0
1952,9AA,positive,-H,Prostaglandin E1,0,0.0
1953,9AA,positive,-H,Putrescine,0,0.0
1954,9AA,positive,-H,Pyridoxine,0,0.0
1955,9AA,positive,-H,Pyruvic acid,0,0.0
1956,9AA,positive,-H,Quinolinic acid,0,0.0
1957,9AA,positive,-H,Retinoic acid,0,0.0
1958,9AA,positive,-H,Riboflavin,0,0.0
1959,9AA,positive,-H,Ribose 5-phosphate,0,0.0
1960,9AA,positive,-H,Ribulose,0,0.0
1961,9AA,positive,-H,Ribulose 5-phosphate,0,0.0
1962,9AA,positive,-H,S-Adenosylhomocysteine,0,0.0
1963,9AA,positive,-H,SM d18:1-16:0,0,0.0
1964,9AA,positive,-H,Serine,0,0.0
1965,9AA,positive,-H,Serotonin,0,0.0
1966,9AA,positive,-H,Spermidine,0,0.0
1967,9AA,positive,-H,Spermine,0,0.0
1968,9AA,positive,-H,Succinic acid,0,0.0
1969,9AA,positive,-H,Sulfo GalCer 18:0(2S-OH),0,0.0
1970,9AA,positive,-H,TG 15:0-18:1-15:0,0,0.0
1971,9AA,positive,-H,Taurine,0,0.0
1972,9AA,positive,-H,Taurocholic acid,0,0.0
1973,9AA,positive,-H,Tetrahydrofolic acid,0,0.0
1974,9AA,positive,-H,Thymine,0,0.0
1975,9AA,positive,-H,Tryptophan,0,0.0
1976,9AA,positive,-H,Tyrosine,0,0.0
1977,9AA,positive,-H,Uracil,0,0.0
1978,9AA,positive,-H,Ureidosuccinic acid,0,0.0
1979,9AA,positive,-H,Uric acid,0,0.0
1980,9AA,positive,-H,Uridine,0,0.0
1981,9AA,positive,-H,Uridine diphosphate,0,0.0
1982,9AA,positive,-H,Uridine diphosphate glucose,0,0.0
1983,9AA,positive,-H,Uridine diphosphate glucuronic acid,0,0.0
1984,9AA,positive,-H,Uridine diphosphate-N-acetylglucosamine,0,0.0
1985,9AA,positive,-H,Urocanic acid,0,0.0
1986,9AA,positive,-H,Valine,0,0.0
1987,9AA,positive,-H,Xanthine,0,0.0
1988,9AA,positive,-H,alpha-tocopherol,0,0.0
1989,9AA,positive,-H,cis-Aconitic acid,0,0.0
1990,9AA,positive,-H,gamma-Aminobutyric acid,0,0.0
1991,9AA,positive,-H,myo-Inositol,0,0.0
2490,CHCA,negative,+H,2-Oxoglutaric acid,0,0.0
2491,CHCA,negative,+H,3-Hydroxyanthranilic acid,0,0.0
2492,CHCA,negative,+H,3-Hydroxymethylglutaric acid,0,0.0
2493,CHCA,negative,+H,3-Phosphoglyceric acid,0,0.0
2494,CHCA,negative,+H,"4,5-Dihydroorotic acid",0,0.0
2495,CHCA,negative,+H,4-Hydroxyproline,0,0.0
2496,CHCA,negative,+H,5-Hydroxyindoleacetic acid,0,0.0
2497,CHCA,negative,+H,6-Phosphogluconic acid,0,0.0
2498,CHCA,negative,+H,Acetoacetic acid,0,0.0
2499,CHCA,negative,+H,Acetyl-CoA,0,0.0
2500,CHCA,negative,+H,Acetylcarnitine,0,0.0
2501,CHCA,negative,+H,Adenine,0,0.0
2502,CHCA,negative,+H,Adenosine diphosphate,0,0.0
2503,CHCA,negative,+H,Adenosine monophosphate,0,0.0
2504,CHCA,negative,+H,Adenosine triphosphate,0,0.0
2505,CHCA,negative,+H,Agmatine,0,0.0
2506,CHCA,negative,+H,Arachidonic acid,0,0.0
2507,CHCA,negative,+H,Arginine,0,0.0
2508,CHCA,negative,+H,Argininosuccinic acid,0,0.0
2509,CHCA,negative,+H,Ascorbic acid,0,0.0
2510,CHCA,negative,+H,Asparagine,0,0.0
2511,CHCA,negative,+H,Aspartic acid,0,0.0
2512,CHCA,negative,+H,Biotin,0,0.0
2513,CHCA,negative,+H,Butyric acid,0,0.0
2514,CHCA,negative,+H,CAR 16:0,0,0.0
2515,CHCA,negative,+H,Carbamoyl phosphate,0,0.0
2516,CHCA,negative,+H,Cardiolipin 18:1,0,0.0
2517,CHCA,negative,+H,Carnitine,0,0.0
2518,CHCA,negative,+H,Carnosine,0,0.0
2519,CHCA,negative,+H,Cer d8:1/22:0 Cer,0,0.0
2520,CHCA,negative,+H,Cholecalciferol,0,0.0
2521,CHCA,negative,+H,Cholesterol,0,0.0
2522,CHCA,negative,+H,Cholesteryl acetate,0,0.0
2523,CHCA,negative,+H,Cholesteryl ester 17:0,0,0.0
2524,CHCA,negative,+H,Cholic acid,0,0.0
2525,CHCA,negative,+H,Citric acid,0,0.0
2526,CHCA,negative,+H,Citrulline,0,0.0
2527,CHCA,negative,+H,Coenzyme A,0,0.0
2528,CHCA,negative,+H,Creatine,0,0.0
2529,CHCA,negative,+H,Creatinine,0,0.0
2530,CHCA,negative,+H,Cyclic adenosine monophosphate,0,0.0
2531,CHCA,negative,+H,Cysteine,0,0.0
2532,CHCA,negative,+H,Cystine,0,0.0
2533,CHCA,negative,+H,Cytidine,0,0.0
2534,CHCA,negative,+H,Cytidine monophosphate,0,0.0
2535,CHCA,negative,+H,Cytosine,0,0.0
2536,CHCA,negative,+H,DG 18:0-22:6,0,0.0
2537,CHCA,negative,+H,Dihydroxyacetone,0,0.0
2538,CHCA,negative,+H,Dihydroxyacetone phosphate,0,0.0
2539,CHCA,negative,+H,Dopamine,0,0.0
2540,CHCA,negative,+H,Epinephrine,0,0.0
2541,CHCA,negative,+H,Estradiol,0,0.0
2542,CHCA,negative,+H,Flavin adenine dinucleotide,0,0.0
2543,CHCA,negative,+H,Flavin mononucleotide,0,0.0
2544,CHCA,negative,+H,Folic acid,0,0.0
2545,CHCA,negative,+H,"Fructose 1,6-bisphosphate",0,0.0
2546,CHCA,negative,+H,Fumaric acid,0,0.0
2547,CHCA,negative,+H,GM3 Ganglioside 18:0,0,0.0
2548,CHCA,negative,+H,GlcCer d18:1/18:0,0,0.0
2549,CHCA,negative,+H,Gluconic acid,0,0.0
2550,CHCA,negative,+H,Glucosamine,0,0.0
2551,CHCA,negative,+H,Glucosamine 6-phosphate,0,0.0
2552,CHCA,negative,+H,Glucose,0,0.0
2553,CHCA,negative,+H,Glucose 6-phosphate,0,0.0
2554,CHCA,negative,+H,Glucosyl cholesterol,0,0.0
2555,CHCA,negative,+H,Glutamic acid,0,0.0
2556,CHCA,negative,+H,Glutamine,0,0.0
2557,CHCA,negative,+H,Glutathione,0,0.0
2558,CHCA,negative,+H,Glycerol 3-phosphate,0,0.0
2559,CHCA,negative,+H,Glycerophosphocholine,0,0.0
2560,CHCA,negative,+H,Glycine,0,0.0
2561,CHCA,negative,+H,Guanine,0,0.0
2562,CHCA,negative,+H,Histamine,0,0.0
2563,CHCA,negative,+H,Histidine,0,0.0
2564,CHCA,negative,+H,Homocysteine,0,0.0
2565,CHCA,negative,+H,Hypoxanthine,0,0.0
2566,CHCA,negative,+H,Indole,0,0.0
2567,CHCA,negative,+H,Kynurenic acid,0,0.0
2568,CHCA,negative,+H,Kynurenine,0,0.0
2569,CHCA,negative,+H,L-Dopa,0,0.0
2570,CHCA,negative,+H,Lactic acid,0,0.0
2571,CHCA,negative,+H,Lyso PA 18:1,0,0.0
2572,CHCA,negative,+H,Lyso PC 15:0,0,0.0
2573,CHCA,negative,+H,Lyso PE 18:0,0,0.0
2574,CHCA,negative,+H,Lyso PG 16:0,0,0.0
2575,CHCA,negative,+H,Lyso PI 17:1,0,0.0
2576,CHCA,negative,+H,Lyso PS 17:1,0,0.0
2577,CHCA,negative,+H,MG 18:1,0,0.0
2578,CHCA,negative,+H,Malic acid,0,0.0
2579,CHCA,negative,+H,Malonic acid,0,0.0
2580,CHCA,negative,+H,Melatonin,0,0.0
2581,CHCA,negative,+H,Methionine,0,0.0
2582,CHCA,negative,+H,Mevalonic acid,0,0.0
2583,CHCA,negative,+H,Myo-inositol 1-phosphate,0,0.0
2584,CHCA,negative,+H,N-Acetylaspartic acid,0,0.0
2585,CHCA,negative,+H,N-Acetylaspartylglutamic acid,0,0.0
2586,CHCA,negative,+H,N-Acetylgalactosamine 6-phosphate,0,0.0
2587,CHCA,negative,+H,N-Acetylglucosamine,0,0.0
2588,CHCA,negative,+H,"N6,N6,N6-Trimethyllysine",0,0.0
2589,CHCA,negative,+H,Niacinamide,0,0.0
2590,CHCA,negative,+H,Nicotinamide adenine dinucleotide (NAD),0,0.0
2591,CHCA,negative,+H,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
2592,CHCA,negative,+H,Nicotinic acid,0,0.0
2593,CHCA,negative,+H,Ornithine,0,0.0
2594,CHCA,negative,+H,Orotic acid,0,0.0
2595,CHCA,negative,+H,Oxalacetic acid,0,0.0
2596,CHCA,negative,+H,Oxidized glutathione,0,0.0
2597,CHCA,negative,+H,PA 16:0-18:1,0,0.0
2598,CHCA,negative,+H,PC (O) C16-18:1,0,0.0
2599,CHCA,negative,+H,PC 15:0-18:1,0,0.0
2600,CHCA,negative,+H,PE 18:0-20:4,0,0.0
2601,CHCA,negative,+H,PG 16:0-18:1,0,0.0
2602,CHCA,negative,+H,PI 16:0-18:1,0,0.0
2603,CHCA,negative,+H,PI(5)P 18:1,0,0.0
2604,CHCA,negative,+H,PS (POPS) 16:0-18:1,0,0.0
2605,CHCA,negative,+H,Palmitic acid,0,0.0
2606,CHCA,negative,+H,Palmitoyl-CoA,0,0.0
2607,CHCA,negative,+H,Pantetheine,0,0.0
2608,CHCA,negative,+H,Pantothenic acid,0,0.0
2609,CHCA,negative,+H,Phenylalanine,0,0.0
2610,CHCA,negative,+H,Phosphocreatine,0,0.0
2611,CHCA,negative,+H,Phosphoenolpyruvic acid,0,0.0
2612,CHCA,negative,+H,Phosphoserine,0,0.0
2613,CHCA,negative,+H,Phylloquinone,0,0.0
2614,CHCA,negative,+H,Proline,0,0.0
2615,CHCA,negative,+H,Propionylcarnitine,0,0.0
2616,CHCA,negative,+H,Prostaglandin E1,0,0.0
2617,CHCA,negative,+H,Putrescine,0,0.0
2618,CHCA,negative,+H,Pyridoxine,0,0.0
2619,CHCA,negative,+H,Pyruvic acid,0,0.0
2620,CHCA,negative,+H,Quinolinic acid,0,0.0
2621,CHCA,negative,+H,Retinoic acid,0,0.0
2622,CHCA,negative,+H,Riboflavin,0,0.0
2623,CHCA,negative,+H,Ribose 5-phosphate,0,0.0
2624,CHCA,negative,+H,Ribulose,0,0.0
2625,CHCA,negative,+H,Ribulose 5-phosphate,0,0.0
2626,CHCA,negative,+H,S-Adenosylhomocysteine,0,0.0
2627,CHCA,negative,+H,SM d18:1-16:0,0,0.0
2628,CHCA,negative,+H,Serine,0,0.0
2629,CHCA,negative,+H,Serotonin,0,0.0
2630,CHCA,negative,+H,Spermidine,0,0.0
2631,CHCA,negative,+H,Spermine,0,0.0
2632,CHCA,negative,+H,Succinic acid,0,0.0
2633,CHCA,negative,+H,Sulfo GalCer 18:0(2S-OH),0,0.0
2634,CHCA,negative,+H,TG 15:0-18:1-15:0,0,0.0
2635,CHCA,negative,+H,Taurine,0,0.0
2636,CHCA,negative,+H,Taurocholic acid,0,0.0
2637,CHCA,negative,+H,Tetrahydrofolic acid,0,0.0
2638,CHCA,negative,+H,Thymine,0,0.0
2639,CHCA,negative,+H,Tryptophan,0,0.0
2640,CHCA,negative,+H,Tyrosine,0,0.0
2641,CHCA,negative,+H,Uracil,0,0.0
2642,CHCA,negative,+H,Ureidosuccinic acid,0,0.0
2643,CHCA,negative,+H,Uric acid,0,0.0
2644,CHCA,negative,+H,Uridine,0,0.0
2645,CHCA,negative,+H,Uridine diphosphate,0,0.0
2646,CHCA,negative,+H,Uridine diphosphate glucose,0,0.0
2647,CHCA,negative,+H,Uridine diphosphate glucuronic acid,0,0.0
2648,CHCA,negative,+H,Uridine diphosphate-N-acetylglucosamine,0,0.0
2649,CHCA,negative,+H,Urocanic acid,0,0.0
2650,CHCA,negative,+H,Valine,0,0.0
2651,CHCA,negative,+H,Xanthine,0,0.0
2652,CHCA,negative,+H,alpha-tocopherol,0,0.0
2653,CHCA,negative,+H,cis-Aconitic acid,0,0.0
2654,CHCA,negative,+H,gamma-Aminobutyric acid,0,0.0
2655,CHCA,negative,+H,myo-Inositol,0,0.0
2988,CHCA,negative,-H,2-Oxoglutaric acid,1,1489.3842
2989,CHCA,negative,-H,3-Hydroxyanthranilic acid,0,0.0
2990,CHCA,negative,-H,3-Hydroxymethylglutaric acid,0,0.0
2991,CHCA,negative,-H,3-Phosphoglyceric acid,1,1875.6426
2992,CHCA,negative,-H,"4,5-Dihydroorotic acid",1,2834.2925
2993,CHCA,negative,-H,4-Hydroxyproline,0,0.0
2994,CHCA,negative,-H,5-Hydroxyindoleacetic acid,0,0.0
2995,CHCA,negative,-H,6-Phosphogluconic acid,1,872.72015
2996,CHCA,negative,-H,Acetoacetic acid,0,0.0
2997,CHCA,negative,-H,Acetyl-CoA,1,9388.563
2998,CHCA,negative,-H,Acetylcarnitine,0,0.0
2999,CHCA,negative,-H,Adenine,0,0.0
3000,CHCA,negative,-H,Adenosine diphosphate,1,33588.35
3001,CHCA,negative,-H,Adenosine monophosphate,0,0.0
3002,CHCA,negative,-H,Adenosine triphosphate,1,16537.125
3003,CHCA,negative,-H,Agmatine,0,0.0
3004,CHCA,negative,-H,Arachidonic acid,0,0.0
3005,CHCA,negative,-H,Arginine,1,23.5185
3006,CHCA,negative,-H,Argininosuccinic acid,1,49.9853
3007,CHCA,negative,-H,Ascorbic acid,1,1765.8657
3008,CHCA,negative,-H,Asparagine,0,0.0
3009,CHCA,negative,-H,Aspartic acid,1,211.19722
3010,CHCA,negative,-H,Biotin,0,0.0
3011,CHCA,negative,-H,Butyric acid,0,0.0
3012,CHCA,negative,-H,CAR 16:0,0,0.0
3013,CHCA,negative,-H,Carbamoyl phosphate,0,0.0
3014,CHCA,negative,-H,Cardiolipin 18:1,1,106.9404
3015,CHCA,negative,-H,Carnitine,0,0.0
3016,CHCA,negative,-H,Carnosine,1,344.8041
3017,CHCA,negative,-H,Cer d8:1/22:0 Cer,0,0.0
3018,CHCA,negative,-H,Cholecalciferol,0,0.0
3019,CHCA,negative,-H,Cholesterol,0,0.0
3020,CHCA,negative,-H,Cholesteryl acetate,0,0.0
3021,CHCA,negative,-H,Cholesteryl ester 17:0,0,0.0
3022,CHCA,negative,-H,Cholic acid,1,15.174971
3023,CHCA,negative,-H,Citric acid,1,29802.469
3024,CHCA,negative,-H,Citrulline,1,53.731575
3025,CHCA,negative,-H,Coenzyme A,1,27081.262
3026,CHCA,negative,-H,Creatine,0,0.0
3027,CHCA,negative,-H,Creatinine,0,0.0
3028,CHCA,negative,-H,Cyclic adenosine monophosphate,0,0.0
3029,CHCA,negative,-H,Cysteine,1,28.773159
3030,CHCA,negative,-H,Cystine,0,0.0
3031,CHCA,negative,-H,Cytidine,0,0.0
3032,CHCA,negative,-H,Cytidine monophosphate,0,0.0
3033,CHCA,negative,-H,Cytosine,0,0.0
3034,CHCA,negative,-H,DG 18:0-22:6,0,0.0
3035,CHCA,negative,-H,Dihydroxyacetone,0,0.0
3036,CHCA,negative,-H,Dihydroxyacetone phosphate,1,302.13666
3037,CHCA,negative,-H,Dopamine,0,0.0
3038,CHCA,negative,-H,Epinephrine,0,0.0
3039,CHCA,negative,-H,Estradiol,0,0.0
3040,CHCA,negative,-H,Flavin adenine dinucleotide,1,1260.6934
3041,CHCA,negative,-H,Flavin mononucleotide,0,0.0
3042,CHCA,negative,-H,Folic acid,0,0.0
3043,CHCA,negative,-H,"Fructose 1,6-bisphosphate",1,1860.1829
3044,CHCA,negative,-H,Fumaric acid,1,553.35565
3045,CHCA,negative,-H,GM3 Ganglioside 18:0,1,111.033455
3046,CHCA,negative,-H,GlcCer d18:1/18:0,0,0.0
3047,CHCA,negative,-H,Gluconic acid,1,824.0963
3048,CHCA,negative,-H,Glucosamine,0,0.0
3049,CHCA,negative,-H,Glucosamine 6-phosphate,1,169.86076
3050,CHCA,negative,-H,Glucose,0,0.0
3051,CHCA,negative,-H,Glucose 6-phosphate,1,591.4028
3052,CHCA,negative,-H,Glucosyl cholesterol,0,0.0
3053,CHCA,negative,-H,Glutamic acid,1,429.5252
3054,CHCA,negative,-H,Glutamine,0,0.0
3055,CHCA,negative,-H,Glutathione,0,0.0
3056,CHCA,negative,-H,Glycerol 3-phosphate,1,194.93634
3057,CHCA,negative,-H,Glycerophosphocholine,0,0.0
3058,CHCA,negative,-H,Glycine,0,0.0
3059,CHCA,negative,-H,Guanine,0,0.0
3060,CHCA,negative,-H,Histamine,0,0.0
3061,CHCA,negative,-H,Histidine,1,124.28565
3062,CHCA,negative,-H,Homocysteine,0,0.0
3063,CHCA,negative,-H,Hypoxanthine,1,141.43369
3064,CHCA,negative,-H,Indole,0,0.0
3065,CHCA,negative,-H,Kynurenic acid,0,0.0
3066,CHCA,negative,-H,Kynurenine,0,0.0
3067,CHCA,negative,-H,L-Dopa,0,0.0
3068,CHCA,negative,-H,Lactic acid,0,0.0
3069,CHCA,negative,-H,Lyso PA 18:1,0,0.0
3070,CHCA,negative,-H,Lyso PC 15:0,0,0.0
3071,CHCA,negative,-H,Lyso PE 18:0,0,0.0
3072,CHCA,negative,-H,Lyso PG 16:0,1,5217.811
3073,CHCA,negative,-H,Lyso PI 17:1,1,48654.77
3074,CHCA,negative,-H,Lyso PS 17:1,1,79966.766
3075,CHCA,negative,-H,MG 18:1,0,0.0
3076,CHCA,negative,-H,Malic acid,1,14853.444
3077,CHCA,negative,-H,Malonic acid,1,1408.4667
3078,CHCA,negative,-H,Melatonin,0,0.0
3079,CHCA,negative,-H,Methionine,0,0.0
3080,CHCA,negative,-H,Mevalonic acid,1,134.09438
3081,CHCA,negative,-H,Myo-inositol 1-phosphate,1,672.6831
3082,CHCA,negative,-H,N-Acetylaspartic acid,1,7086.804
3083,CHCA,negative,-H,N-Acetylaspartylglutamic acid,1,1291.3903
3084,CHCA,negative,-H,N-Acetylgalactosamine 6-phosphate,0,0.0
3085,CHCA,negative,-H,N-Acetylglucosamine,0,0.0
3086,CHCA,negative,-H,"N6,N6,N6-Trimethyllysine",0,0.0
3087,CHCA,negative,-H,Niacinamide,0,0.0
3088,CHCA,negative,-H,Nicotinamide adenine dinucleotide (NAD),0,0.0
3089,CHCA,negative,-H,"Nicotinamide adenine dinucleotide, reduced (NADH)",1,3165.5806
3090,CHCA,negative,-H,Nicotinic acid,0,0.0
3091,CHCA,negative,-H,Ornithine,0,0.0
3092,CHCA,negative,-H,Orotic acid,1,376.70187
3093,CHCA,negative,-H,Oxalacetic acid,1,36.939205
3094,CHCA,negative,-H,Oxidized glutathione,1,68129.24
3095,CHCA,negative,-H,PA 16:0-18:1,1,2815.6125
3096,CHCA,negative,-H,PC (O) C16-18:1,0,0.0
3097,CHCA,negative,-H,PC 15:0-18:1,0,0.0
3098,CHCA,negative,-H,PE 18:0-20:4,1,25.15014
3099,CHCA,negative,-H,PG 16:0-18:1,1,9609.221
3100,CHCA,negative,-H,PI 16:0-18:1,1,3214.9463
3101,CHCA,negative,-H,PI(5)P 18:1,1,1810.5011
3102,CHCA,negative,-H,PS (POPS) 16:0-18:1,1,10367.45
3103,CHCA,negative,-H,Palmitic acid,0,0.0
3104,CHCA,negative,-H,Palmitoyl-CoA,1,71757.375
3105,CHCA,negative,-H,Pantetheine,1,22.768204
3106,CHCA,negative,-H,Pantothenic acid,1,66.94423
3107,CHCA,negative,-H,Phenylalanine,1,17.086172
3108,CHCA,negative,-H,Phosphocreatine,0,0.0
3109,CHCA,negative,-H,Phosphoenolpyruvic acid,1,3792.5696
3110,CHCA,negative,-H,Phosphoserine,0,0.0
3111,CHCA,negative,-H,Phylloquinone,0,0.0
3112,CHCA,negative,-H,Proline,1,32.143715
3113,CHCA,negative,-H,Propionylcarnitine,0,0.0
3114,CHCA,negative,-H,Prostaglandin E1,0,0.0
3115,CHCA,negative,-H,Putrescine,0,0.0
3116,CHCA,negative,-H,Pyridoxine,0,0.0
3117,CHCA,negative,-H,Pyruvic acid,0,0.0
3118,CHCA,negative,-H,Quinolinic acid,1,651.925
3119,CHCA,negative,-H,Retinoic acid,0,0.0
3120,CHCA,negative,-H,Riboflavin,0,0.0
3121,CHCA,negative,-H,Ribose 5-phosphate,1,416.1746
3122,CHCA,negative,-H,Ribulose,0,0.0
